age,job,marital,education,default,balance,housing,loan,duration
29,1,2,0,0,105,1,0,326
38,0,1,1,0,-650,0,0,317
37,1,2,0,0,117,1,0,196
22,0,2,1,0,118,1,0,270
23,0,2,1,0,178,1,0,107
30,6,2,1,0,299,1,0,679
27,1,2,0,0,0,1,0,576
31,0,1,1,0,5,0,0,102
26,1,2,1,0,65,0,0,161
36,0,0,1,0,246,1,0,206
29,1,2,1,0,1166,1,0,33
37,7,0,1,0,49,1,0,619
39,1,1,0,0,95,1,0,230
38,10,1,0,0,113,1,0,27
27,2,1,1,0,554,1,0,131
58,5,1,0,0,269,1,0,38
36,1,1,1,0,63,1,0,322
24,7,2,1,0,-248,1,0,187
25,7,2,1,0,32,1,0,124
43,4,1,1,0,452,1,0,107
38,1,1,0,0,467,1,0,379
40,1,1,0,0,1758,1,0,1230
33,1,2,1,0,-416,1,0,767
35,9,1,1,0,523,1,1,95
46,1,1,0,0,2499,1,0,42
30,9,2,2,0,236,1,0,197
24,9,2,1,0,3926,1,0,320
24,9,2,1,0,409,1,0,912
45,4,1,2,0,876,0,0,178
45,1,1,0,0,1163,0,0,230
53,9,2,1,0,708,1,0,631
34,9,2,2,0,586,1,0,489
24,1,1,0,0,656,1,0,894
57,3,1,0,0,260,1,0,38
55,1,1,0,0,571,1,0,323
52,9,2,1,0,36,1,0,335
54,9,0,1,0,0,1,0,161
29,1,2,0,0,-63,1,0,410
23,7,2,1,0,91,1,0,374
24,7,2,1,0,0,0,0,280
59,1,1,1,0,169,1,0,181
37,1,2,3,0,2188,0,0,193
40,1,1,1,0,2073,1,0,166
54,4,0,2,0,29887,1,0,865
35,1,1,1,0,53,1,0,258
56,3,1,0,0,82,0,0,215
28,9,1,1,0,58,0,0,136
32,4,2,1,0,916,1,0,381
40,4,0,2,0,37,1,0,412
32,1,2,0,0,100,1,0,376
41,7,1,0,0,124,1,0,393
55,4,1,0,0,19,1,0,56
52,9,1,1,0,420,0,0,112
58,9,0,1,0,906,1,1,155
29,10,2,2,0,0,1,1,703
44,1,0,3,0,532,0,0,141
53,1,1,0,0,634,1,0,475
44,7,1,1,0,0,1,1,471
41,0,1,1,0,338,1,0,121
44,0,1,1,0,0,1,1,159
38,4,1,2,0,2724,1,0,177
27,4,2,2,0,-98,1,1,344
44,0,1,1,0,73,1,0,404
45,1,2,1,0,636,1,0,287
30,1,2,1,0,132,1,0,329
47,9,1,2,0,282,1,0,433
54,2,1,0,0,3343,1,1,216
29,9,2,1,0,-166,1,0,323
50,0,0,1,0,363,1,0,1340
32,1,2,1,0,29,0,0,132
57,2,1,2,1,-524,1,0,199
51,1,1,0,0,1194,1,0,558
32,0,2,1,0,422,1,0,221
27,9,2,2,0,3706,1,0,897
41,10,1,1,0,356,1,0,80
53,9,1,1,0,31,1,0,90
29,6,2,1,0,272,1,0,123
28,4,1,2,0,103,1,0,461
27,4,2,2,1,-308,1,0,213
49,1,1,1,0,16,1,0,193
44,1,1,0,0,1485,1,0,428
32,2,2,2,0,1,1,1,411
56,5,1,3,0,4391,1,0,291
34,1,2,0,0,85,0,0,136
43,7,1,0,0,822,1,0,112
41,4,0,2,0,647,1,0,270
41,4,1,2,0,223,1,0,124
47,1,1,0,0,242,1,0,214
33,1,1,1,0,64,0,0,239
47,7,1,1,0,2597,1,0,323
46,4,0,2,0,770,1,0,94
46,9,1,1,0,4956,1,0,74
30,0,1,1,0,122,1,0,107
41,9,2,1,0,28,0,0,51
30,9,1,1,0,1011,1,0,109
56,5,0,1,0,4166,1,0,378
40,9,1,0,0,6110,1,0,217
47,7,1,1,0,837,1,1,136
36,4,2,2,0,146,1,0,1161
60,5,1,0,0,458,1,0,103
34,0,1,1,0,641,1,1,467
44,6,1,1,0,1310,1,0,290
29,9,1,1,0,782,1,0,131
48,1,1,1,0,478,1,1,168
55,7,1,3,0,-45,1,0,764
60,4,1,2,0,36,1,0,194
29,4,2,2,0,0,0,0,16
30,7,2,2,0,136,1,1,208
35,0,2,0,0,8,1,0,148
37,7,2,1,0,934,1,0,242
42,1,1,1,0,314,1,1,269
34,9,1,1,0,978,1,0,370
50,4,2,2,0,567,1,0,274
27,7,2,1,0,194,1,0,326
45,9,2,2,0,4537,1,0,337
50,4,0,2,0,318,1,0,788
43,9,1,1,0,17,1,0,353
32,3,0,1,0,715,1,1,14
55,4,2,2,0,1464,1,0,92
40,7,2,1,0,-61,1,1,698
56,2,1,2,0,1297,1,0,180
21,0,2,1,0,325,1,0,467
27,9,1,2,0,276,0,0,218
24,0,2,1,0,770,1,0,233
25,9,2,1,0,2,1,1,304
41,1,1,0,0,208,1,0,315
49,10,0,1,0,495,1,0,40
44,1,1,2,0,2185,1,0,698
42,1,1,1,0,351,1,0,76
45,1,1,0,0,71,1,0,355
48,7,1,3,0,1155,1,0,557
51,9,1,1,0,349,1,0,97
33,9,1,1,0,153,1,0,148
32,1,1,0,0,244,1,0,128
41,9,1,1,0,493,1,0,130
29,7,1,2,0,62,1,1,280
49,9,0,2,0,874,1,0,152
49,1,0,1,1,259,0,0,283
25,0,2,1,0,304,0,0,523
33,1,2,1,0,371,1,0,1128
50,1,1,0,0,231,1,0,171
50,0,1,1,0,1906,0,0,174
40,4,2,1,0,192,1,0,71
32,1,1,0,0,158,1,0,84
43,1,0,0,0,-57,1,0,221
24,5,2,1,0,366,0,1,234
49,1,1,0,0,327,1,0,138
36,4,1,2,0,1125,1,1,339
42,0,1,3,0,642,1,1,509
31,0,2,1,0,-48,1,0,254
30,9,2,1,0,298,1,0,164
46,9,1,2,0,2207,1,0,243
35,1,2,1,0,88,1,0,344
44,0,1,1,0,2687,1,0,131
33,4,1,2,0,307,0,0,806
42,1,1,0,1,398,1,0,251
39,7,2,1,0,-388,1,0,1135
41,1,2,0,0,1649,1,0,312
58,1,1,1,0,886,0,0,302
40,1,1,1,0,1161,1,1,292
37,0,1,1,0,281,1,0,279
45,1,1,0,0,137,1,1,187
49,4,1,0,0,267,1,0,198
35,1,1,0,0,767,1,0,1408
28,1,2,1,0,1112,1,0,827
32,9,2,2,0,192,1,0,303
45,6,1,1,0,1113,1,0,67
44,9,2,1,0,696,1,0,680
55,1,1,0,0,-268,1,0,160
37,1,2,1,0,197,1,0,251
28,7,2,1,0,317,1,0,21
43,0,2,2,0,329,1,0,218
35,1,2,1,0,510,1,0,81
30,4,2,2,0,5,0,0,476
54,4,2,2,0,4393,1,0,1297
34,4,0,2,0,488,1,0,4
30,7,2,1,0,442,1,0,283
46,11,1,3,0,300,1,0,323
52,1,1,0,0,1007,1,0,248
44,1,1,0,0,195,1,0,541
36,1,1,1,0,513,1,0,427
44,9,0,1,0,399,1,0,148
44,1,1,0,0,12,1,0,408
24,1,2,1,0,77,1,0,236
56,1,1,0,0,8318,1,0,428
41,1,0,1,0,-104,1,0,32
51,9,1,2,0,0,1,0,330
53,1,1,1,0,2,1,0,851
41,1,2,0,0,0,1,0,522
26,1,2,0,0,-579,1,0,320
53,2,1,2,0,2884,1,0,165
30,9,2,1,0,863,1,0,1193
